code,latest_date,price,eps,bvps,roe,net_profit,total_shares,shareholders_equity,pe_ttm,pb,total_mv,dividend_yield
000717,2026-01-08,2.63,-0.4966999888420105,0.4968999922275543,0.5389999747276306,,661815616.0,1690553984.0,,5.29281553861566,17.4057507008,0
600036,2026-01-08,41.58,5.659999847412109,25.14189910888672,17.719999313354492,,794295992320.0,,7.346289950698743,1.6538130162690465,330268.273606656,0
688004,2026-01-08,24.69,-0.47999998927116394,1.2955000400543213,0.16200000047683716,,93625768.0,36031384.0,,19.058278067644622,23.1162021192,0
601528,2026-01-08,5.51,0.9800000190734863,3.1468000411987305,-0.3109999895095825,,13925783552.0,,5.622448870163569,1.7509851048244682,767.3106737152001,0
002975,2026-01-08,81.36,0.1599999964237213,4.887199878692627,-1.4329999685287476,,354379328.0,335855744.0,508.5000113658609,16.64756957347212,288.3230212608,0
600231,2026-01-08,2.16,-0.5899999737739563,0.42289999127388,-0.3400000035762787,,1325856768.0,1622178048.0,,5.107590552304205,28.6385061888,0
600288,2026-01-08,15.57,-0.07329999655485153,2.4003000259399414,0.20600000023841858,,834296320.0,429461728.0,,6.486689093753141,129.899937024,0
300358,2026-01-08,10.67,-0.7667999863624573,2.6149001121520996,0.2070000022649765,,1278390784.0,3480705280.0,,4.080461792943379,136.4042966528,0
600737,2026-01-08,16.87,0.8011000156402588,1.3327000141143799,1.2319999933242798,,836638144.0,8523664384.0,21.058544090174664,12.658512659512978,141.1408548928,0
603296,2026-01-08,95.1,2.890000104904175,10.783300399780273,1.3539999723434448,,13653152768.0,11476052992.0,32.90657319998723,8.819192313508934,12984.148282367998,0
603489,2026-01-08,29.59,0.27000001072883606,4.795400142669678,0.7059999704360962,,694377024.0,184541632.0,109.5925882377744,6.170496542448439,205.4661614016,0
600020,2026-01-08,4.25,0.3352000117301941,2.7455999851226807,0.9390000104904175,,497419648.0,4742151680.0,12.678997169668563,1.547931243818862,21.14033504,0
603167,2026-01-08,9.31,0.5799999833106995,4.102099895477295,0.5720000267028809,,200073920.0,158685712.0,16.05172459981389,2.2695693028501314,18.626881952,0
300442,2026-01-08,59.81,1.0399999618530273,1.5400999784469604,1.2170000076293945,,4825756160.0,1770105728.0,57.50961749405558,38.835141118768476,2886.284759296,0
600285,2026-01-08,21.27,1.2869999408721924,3.3417999744415283,1.5440000295639038,,1228377856.0,434973664.0,16.52680728608693,6.364833372037649,261.27596997119997,0
600690,2026-01-08,26.12,2.0199999809265137,8.450300216674805,2.8289999961853027,,55583842304.0,43044413440.0,12.930693191402673,3.091014440937606,14518.4996098048,0
